annotator,text,is_abuse,sexual_score,created_at,aspects_anno,username
sharmila,फसाउनी बेला फसाहिस अहिले नाटक गर्छेस |,1.0,1.0,,"[(25, 36, 'profanity')]",
sharmila,भाग् रन्डी फसाउनी बेलामा फसाहिस अहिले आएर यस्तो भन्छेस् |,1.0,1.0,,"[(5, 10, 'profanity')]",
sharmila,तँ हिजडा पनौतीको अनुहार हेरे नि साइत पर्दैन |,1.0,1.0,,,
sharmila,रत्नपार्क गएर बस् केटि |,1.0,5.0,,"[(0, 22, 'character_assasination')]",
sharmila,त बेस्या सलाईको काटी जस्तै हो हजारौको घर खरानी बनाउने |,1.0,1.0,,"[(2, 8, 'profanity'), (30, 53, 'profanity')]",
sharmila,तँ मुजी रन्डी सुध्रिनु र मैले रक्सि छोड्नु भनेको एउटै हो बुझिस |,1.0,1.0,,"[(3, 13, 'profanity')]",
sharmila,"तँ त दुई जिब्रे रहिछेस् , नकचरी ! माया मलाई गरेको जस्तो गरिस अनि शरीर अर्कोलाई सुम्पिस् |",1.0,5.0,,"[(5, 23, 'character_assasination'), (26, 31, 'profanity'), (65, 87, 'character_assasination')]",
sharmila,तिमीलाई तिम्रो अनुहारले होइन बरु तिम्रो निच व्यहोराले तुलना गर्नु पर्छ |,1.0,1.0,,"[(40, 53, 'character_assasination')]",
sharmila,"तेरो भिडियोहरु सधै इन्टरनेटमा रहिरहने छ र जसले तेरो नाम खोज्छ , तेरो भिडियो भेटाउने छ। ।",1.0,5.0,,"[(5, 39, 'general_threat')]",
sharmila,"घिन लाग्दो आइमाई , भालु , तँ एउटा मासुको टुक्रा मात्र हो ।",1.0,1.0,,"[(0, 16, 'character_assasination'), (19, 23, 'profanity')]",
sharmila,"त साला , पागल राडीको छोरा , त मर्ने छस् हेर्दै जानु। ।",1.0,1.0,,"[(2, 25, 'profanity'), (30, 52, 'general_threat')]",
sharmila,तँ बौलाइनी हो कि के हो सालि खातिनी |,1.0,1.0,,"[(3, 10, 'profanity'), (23, 34, 'profanity')]",
sharmila,"तँ जस्तो आइमाईले समाज नै दुर्गन्धै बनाउछन् , संस्कारमा हिड्न नसक्ने आइमाई |",1.0,1.0,,"[(45, 73, 'profanity')]",
sharmila,"लाज नभएकी नकचरी बेइज्जती , घर छोडेर गइस् |",1.0,1.0,,"[(0, 24, 'character_assasination')]",
sharmila,जिन्दगीमा कस्तो अलक्षिनि केटीसंग माया लाउन पुगेछु तँ जस्तो चरित्रहिन त कोहि छैनन् होला |,1.0,1.0,,"[(16, 32, 'profanity'), (59, 68, 'character_assasination')]",
sharmila,पहाडिया आइमाई रन्डी तँ त मरे पनि मलाई शान्ति हुन्थ्यो |,1.0,1.0,,"[(0, 19, 'profanity'), (25, 28, 'profanity')]",
sharmila,लाज सरम नभाको आइमाई तिमीलाई अलिकति लाज सरम लाग्दैन अझै ठुला कुरा गर्ने |,1.0,1.0,,"[(0, 19, 'character_assasination')]",
sharmila,बल्ल चेत आयो रन्डी पैसाको भोक मेटियो तेरो |,1.0,1.0,,"[(13, 18, 'profanity'), (19, 36, 'character_assasination')]",
sharmila,तँ जस्तो मुजीहरुलाई चोकमा झुन्डाएर फासी दिए नि हुन्छ |,1.0,1.0,,"[(9, 19, 'profanity'), (20, 43, 'physical_threat')]",
sharmila,कसैलाई पैसा खुवाएर तेरो हत्या गर्न लगाउछु। ।,1.0,1.0,,"[(24, 42, 'physical_threat')]",
sharmila,तँ धर्तिको बोज मानिस होइन जनावर हो |,1.0,1.0,,"[(3, 14, 'profanity'), (15, 34, 'character_assasination')]",
sharmila,"भालुनी तँ धोकेबाज हो , साचो माया गर्नेले कहिले पनि धोका दिदैनन् |",1.0,1.0,,"[(0, 20, 'profanity')]",
sharmila,केटि बेच्ने भ्रस्ट सोच भएको दलाल होस् तँ |,1.0,1.0,,"[(0, 22, 'profanity'), (28, 32, 'profanity')]",
sharmila,रुदै आएर के गर्छेस बे झुन्डेर मर्नु पर्ने तँ जस्तो भालु त |,1.0,1.0,,"[(22, 41, 'physical_threat'), (51, 55, 'profanity')]",
sharmila,"साले कुकुर , मार्दिन्छु तलाई गर्दिन म तलाई माया साया |",1.0,1.0,,"[(0, 10, 'profanity'), (13, 28, 'physical_threat')]",
sharmila,"म के गर्छु , को संग बोल्छु यो सबै जान्नको लागि मेरो मोबाइल फोन हेर्ने गर्छ। ।",1.0,1.0,,"[(52, 69, 'general_threat')]",
sharmila,भालु आइमाई तेरो ठमेलमा पुती बेच्ने जस्तो कुरा नगर |,1.0,10.0,,,
sharmila,मुजी पागल यौनकर्मीको पार्टी नै हुन नपर्ने ? यो थर्ड क्लास सोच हटा खाते मुजी |,1.0,5.0,,"[(0, 9, 'profanity'), (47, 75, 'profanity')]",
sharmila,तँ बोक्सी मेरो घरको लक्ष्मी कहिल्लै बन्न सक्दिनस |,1.0,1.0,,"[(3, 9, 'profanity'), (15, 48, 'character_assasination')]",
sharmila,आशा गर्छु तँलाई कोभिड - १९ लागोस र तेरो ज्यान लियोस। ।,1.0,1.0,,"[(10, 52, 'profanity')]",
sharmila,यो आइमाई त लज्जित कुतिया रैछे |,1.0,1.0,,"[(11, 29, 'character_assasination')]",
sharmila,यो आइमाई त लज्जित कुतिया रैछे |,1.0,1.0,,"[(3, 8, 'profanity'), (11, 24, 'profanity')]",
sharmila,साले रन्डी आफुले आफुलाई बरिस्ट ठानेकी होलानी रन्डी तेरो त इज्जत छैन मेरो इज्जत नि फालिस |,1.0,1.0,,"[(0, 10, 'profanity'), (45, 50, 'profanity')]",
sharmila,आशा छ कि त खुसि छस् किनभने जब म जेलबाट निस्किन्छु त बाट हरेक चिज लाग्ने छु रन्डी। ।,1.0,1.0,,"[(32, 74, 'general_threat'), (75, 81, 'profanity')]",
sharmila,राडीको छोरि मोज गर्नी बेला गरिस् अहिले रुन्छेस |,1.0,1.0,,"[(0, 11, 'profanity')]",
sharmila,राडीको छोरि मोज गर्नी बेला गरिस् अहिले रुन्छेस |,1.0,1.0,,"[(0, 11, 'profanity')]",
sharmila,छक्का जस्तो नाचेर भिडियो हाल सार्वजनिक संजालहरुमा रन्डी। ।,1.0,1.0,,"[(0, 28, 'sexism'), (50, 56, 'profanity')]",
sharmila,"तिमीलाई थाहा छ , म तिमीलाई मार्न जादैछु भनेर ?",1.0,1.0,,"[(27, 39, 'general_threat')]",
sharmila,"किचकंडी , चुडेल्नि , कमिनी मेरो जिबनमा जासुसी गर्छेस |",1.0,1.0,,"[(0, 26, 'profanity'), (39, 52, 'general_threat')]",
sharmila,तँ मुस्लिमसँग बिहे गर्नु भनेको मेरो जिन्दगी बिगार्नु हो बुझिस् खाते |,1.0,1.0,,"[(3, 30, 'religion_violence'), (63, 67, 'profanity')]",
sharmila,तेरिमा भाते ! गु खाने थुतुनो हो ? बोलि त खुब फेर्दो रैछ |,1.0,1.0,,"[(7, 28, 'profanity')]",
sharmila,त जस्तो बेस्या आइमाई त जन्मिनु अगाडी नै तुहिनु पर्ने गाठे |,1.0,1.0,,,
sharmila,थुक्क पतुर्नी ठुलै काम गरिछेस तैले |,1.0,1.0,,"[(0, 13, 'profanity')]",
sharmila,बेज्जति तेरो त मुख हेर्दा नि रिस उठेर आउछ |,1.0,1.0,,,
sharmila,"भालु रैछ्स तँ जो संग नि बोलनी , मस्किनी , जिस्किनी। ।",1.0,1.0,,"[(0, 10, 'character_assasination')]",
sharmila,भालुनी अरुको जिन्दगी बिगार्ने चालु केटि |,1.0,1.0,,,
sharmila,तँ धर्तिको बोज नकटो कुकुर भन्दा नि बकम्फुसे भएर जीवन सक्यो धिकार छ यस्तालाई छिटै उठाउ भगवान् |,1.0,1.0,,"[(3, 25, 'profanity'), (67, 92, 'profanity')]",
sharmila,देखिस यो तस्बिर ? मेरो बिरुद्द केहि चाल चलाएको थाहा पाए भने भाइरल हुन्छस। ।,1.0,1.0,,"[(36, 73, 'general_threat')]",
sharmila,खातिनी रन्डी किन झर्किन्छेस सत्य कुरा के हो त्यो बोल्न |,1.0,1.0,,"[(0, 12, 'profanity')]",
sharmila,तिमीलाई लाज लाग्दैन टिकटकमा जे पाए तेही पोस्ट गर्न |,1.0,1.0,,,
sharmila,"कसैलाई होच्याएर , गिराएर बोल्दैमा आफुलाई ठुलो सम्झिन्छौं भने तिमि भन्दा निच र गिरेको मान्छे संसारमा अरु कोहि हुदैनन् |",1.0,1.0,,"[(72, 91, 'character_assasination')]",
sharmila,नौटंकी राडी तलाई त कहिले राम्रो नहोस |,1.0,1.0,,"[(0, 11, 'profanity')]",
sharmila,"बहुला , राक्षेस्नि , मेरो जिन्दगी बर्बाद पार्दिस् तैंले |",1.0,1.0,,"[(0, 18, 'profanity'), (34, 49, 'general_threat')]",
sharmila,ओइ चोर फटाहा तँ धेरै नकरा त तलाई कान समातेर उठबस लगाउनु पर्ने भाको हो,1.0,1.0,,"[(3, 12, 'profanity'), (33, 66, 'physical_threat')]",
sharmila,मलाइ थाहा दिन्छस कि तेरो केहि प्यारा भिडियोहरु सार्बजनिक गरिदिउ। ।,1.0,5.0,,"[(30, 64, 'general_threat')]",
sharmila,"तँ जस्तालाई मोर्डन हुनु भन्दैनन् , गतिछाडा केटि भन्छन् |",1.0,1.0,,,
sharmila,"जाठी , कुकुर्नी अझै धोका दिनी सोच छ तेरो बिर्सिस् की के तैले अस्तिको झापड |",1.0,1.0,,"[(0, 15, 'profanity'), (41, 73, 'general_threat')]",
sharmila,"बैसमा लमपसार परेपछि यस्तै हुन्छ , मोज गर्ने बेला आखा देखीनस् के गर्छ मंगले आफ्नै ढंगले |",1.0,1.0,,"[(34, 60, 'profanity')]",
sharmila,गेडा खान मसंग बोल्दै छेस भालुनी |,1.0,1.0,,"[(0, 31, 'profanity')]",
sharmila,"ऊ राक्षसजस्तै भैरहेको थियो , सेक्सको लागि बारम्बार प्रस्ताब समेत गर्थ्यो |",1.0,10.0,,,
sharmila,साला खाते मधेसी तैले कस्लाई थर्काको रन्डीको छोरा भेट्न पाए देखाउथे तलाई कुकुर |,1.0,1.0,,"[(0, 9, 'profanity'), (10, 15, 'ethnic_violence'), (36, 48, 'profanity'), (72, 77, 'profanity')]",
sharmila,"तँ साले खातेले मलाई माया जालमा फसाहिस , धोकेबाज तैले त सधै रुनु परोस् |",1.0,1.0,,,
sharmila,"तेरो मुख च्यातेर सिलाईदिउला दम छ भने प्रत्यक्ष मलाई भन् , कुरा काट्दै हुने नहुने कुराहरु पोष्ट गर्ने होइन |",1.0,1.0,,"[(5, 27, 'physical_threat')]",
sharmila,राक्षेस्नि बेस्या आइमाईले जसरी बाह्र सत्ताईस कुरा चपाउदै हिड्ने होइन |,1.0,1.0,,,
sharmila,तँ जस्तो कलंकित महिला त कोहि पनि छैनन् होला |,1.0,1.0,,"[(9, 15, 'profanity')]",
sharmila,तँ बुडो भनाउदो नै खतम रछस् ।,1.0,1.0,,"[(18, 26, 'profanity')]",
sharmila,तलाई दुनियाका केटाहरु संग नाना थरि गफ गर्न सरम लाग्दैन |,1.0,1.0,,"[(5, 54, 'character_assasination')]",
sharmila,तेरो बुद्धि त गु खानेको जस्तो छ |,1.0,1.0,,"[(5, 29, 'profanity')]",
sharmila,तेरो त फेस देख्दा नि रिस उठ्छ मलाई छिटै मर्यो रे भन्नि सुन्न पाउ |,1.0,1.0,,"[(35, 64, 'physical_threat')]",
sharmila,छि नकचरी तँ पनि खत्तमनै रहिछेस टिकटकमा भाइरल हुनलाई जे पनि पोष्ट गर्छेस् |,1.0,1.0,,"[(0, 8, 'profanity'), (16, 30, 'character_assasination')]",
sharmila,साला पाखे मलाई मेसेज नगर भनेको बुझ्दैनस राडीको बान |,1.0,1.0,,,
sharmila,साली तँ पनि मान्छे होस् र रन्डी |,1.0,1.0,,"[(0, 4, 'profanity'), (26, 31, 'profanity')]",
sharmila,ए भालु के हो तेरो पारा रन्डी कति मस्किन्छेस ए कुकुर्नी live मा |,1.0,1.0,,"[(2, 6, 'profanity'), (23, 28, 'profanity')]",
sharmila,तिमी कैलेनी अगाडी बढ्न सक्दैनौ। संधै पछाडी रहिरहने छौ। ।,1.0,1.0,,"[(12, 31, 'general_threat')]",
sharmila,घर भडुवाइ चोथाले मेरो घर त भाडीस् अब मलाई शान्तिले बाच्न त दे |,1.0,1.0,,"[(0, 16, 'character_assasination')]",
sharmila,उनि एक नम्बरको धोकेबाज र चालु केटि निक्ली !,1.0,1.0,,"[(15, 29, 'character_assasination')]",
sharmila,मोजमस्ती गरुन्जेल चमत्कार गर्न नपाएसी बलात्कार भन्ने नकचरी |,1.0,8.0,,"[(53, 58, 'profanity')]",
sharmila,"मैले धम्कि दिएको भनेर नसोच कुकुर्नी , जुन दिन् भेट्छु तलाई तँ बाच्दिनस |",1.0,1.0,,,
sharmila,"लाज पचेको मात्र होइन , पागल नि हुनु हुदो रैछ भन्ने थाभो आज !",1.0,1.0,,"[(0, 27, 'profanity')]",
sharmila,"नाटकी , खातिनी अरुलाई फसाउन त खुब जानेकी छेस , कुकुर्नी संसारको नम्बर 1 प्ले गर्ल होस् तँ |",1.0,1.0,,"[(0, 14, 'profanity'), (47, 55, 'profanity'), (64, 86, 'character_assasination')]",
sharmila,तँ खातिनीलाई त मारेर फाल्दिनु पर्नी |,1.0,1.0,,"[(3, 12, 'profanity'), (15, 35, 'general_threat')]",
sharmila,मुख समालेर बोल बेस्या भालु तेरो के बिगार्या छ ए रन्डी साली |,1.0,1.0,,"[(0, 14, 'general_threat'), (15, 26, 'character_assasination'), (48, 58, 'character_assasination')]",
sharmila,कत्ति नौटंकी र लिला गर्न जानेकी रहिछेस तेरो जस्तो नाटक त कसैले जानेको हुदैनन् होला |,1.0,1.0,,"[(6, 31, 'profanity'), (50, 54, 'profanity')]",
sharmila,म तेरो सबै परिवारको टाउको र औलाहरु काट्ने छु जब सम्म तैले मैले भनेको पैसा दिदैनस।,1.0,1.0,,,
sharmila,तँ मुजिलाई भेटे भने तेरो गर्धन छिनालेर दुई टुक्रा बनाईदिन्छु |,1.0,1.0,,"[(3, 10, 'profanity'), (25, 60, 'physical_threat')]",
sharmila,तँ बेस्या आइमाई अरुको घर भाड्ने बानी लागेकिलाई आफ्नै घर भाडिएको पनि थाहा पाहिनस् |,1.0,1.0,,"[(3, 15, 'character_assasination'), (22, 31, 'profanity')]",
sharmila,तँ रन्डीको बान मुजिलाई जिउदै आगो लगाउनु पर्ने |,1.0,1.0,,"[(3, 14, 'profanity'), (15, 45, 'physical_threat')]",
sharmila,तैले मेरो महँगो सामानहरु फिर्ता गरिनस भने तेरो अस्लिल भिडीयोहरु सार्वजनिक गरिदिन्छु। ।,1.0,9.0,,"[(47, 84, 'general_threat')]",
sharmila,म तेरो जिन्दगि र तेरो बच्चाको जिन्दगि बर्बाद गर्दिने छु। ।,1.0,1.0,,"[(30, 56, 'general_threat')]",
sharmila,कुकुरको आची खाए हुन्छ कुकुर्नी तैले मलाई फसाउन खोजेकी होइनस् |,1.0,1.0,,"[(0, 30, 'profanity')]",
sharmila,धेरै कुरा लुकाउनु पर्दैन पाजी तेरा दिदि बहिनी भन्नि बेस्याहरुलाई म राम्ररी चिन्छु |,1.0,1.0,,"[(25, 29, 'profanity'), (52, 64, 'profanity')]",
sharmila,पैसामा बिक्ने नारी तहि रहिछेस नाटकी कति नाटक गर्न आको बरै |,1.0,1.0,,"[(0, 18, 'character_assasination'), (30, 35, 'profanity')]",
sharmila,"तँ साले बज्याले मलाई गरि खान नदिनी भहिस , मेरो life बाट निस्कीहाल |",1.0,1.0,,"[(3, 15, 'profanity')]",
sharmila,डंकिनी ड्रामा फेरी सुरु भयो तेरो |,1.0,1.0,,"[(0, 13, 'profanity')]",
sharmila,ओई फियौरी के भन्या एस्तो लाज पचेकी नकचरी बुझिस भने रीप्लाई गर् नबुजे भुत्रै सिद्धि |,1.0,1.0,,"[(3, 9, 'profanity'), (25, 40, 'character_assasination')]",
sharmila,"बेबकुफ केटि तलाई अलिकति पनि ज्ञान छैन , सोमत नभएकी केटि भनेर यस्तालाई भन्छन |",1.0,1.0,,"[(0, 11, 'profanity'), (40, 55, 'character_assasination')]",
sharmila,खाते बाहुन साला कुकुर |,1.0,1.0,,"[(0, 4, 'profanity'), (5, 10, 'ethnic_violence'), (11, 21, 'profanity')]",
sharmila,तँ चोर फटाहा सालेलाई कसरी ठिक ठाउमा लेराउने होला भनेर मैले सोचिराको छु पख |,1.0,1.0,,"[(3, 20, 'profanity')]",
sharmila,म तेरो हात र खुट्टा को औलाहरु काटी बारीमा रोप्ने छु।,1.0,1.0,,,
sharmila,तिमी त छोराको नाउमा कलंक हौ। ।,1.0,1.0,,"[(20, 24, 'profanity')]",
sharmila,"तिमि बुज्न सक्दैनौ , तिमि एकदम डम्प छौ। ।",1.0,1.0,,"[(5, 18, 'Others'), (31, 39, 'character_assasination')]",
sharmila,ओइ खातिनी तलाई १० जनाले रेप गरेर मार्न पर्नी |,1.0,10.0,,"[(3, 9, 'profanity'), (15, 44, 'rape_threat')]",
sharmila,"बुडाले दुख गरेर पठाको पैसाले नाठो किनेर मस्ति , भालु तलाई नाङगे झार बनार गाउ घुमाउनु परछ , पख !",1.0,1.0,,"[(48, 52, 'profanity'), (58, 93, 'general_threat')]",
sharmila,थुक्क मुजी लाज पचेको नकचरो |,1.0,1.0,,"[(0, 10, 'profanity'), (11, 26, 'character_assasination')]",
sharmila,खाली ताइ न तुइका हावा र बेइजति कुरामात्र पोष्ट गर्छस |,1.0,1.0,,"[(5, 30, 'profanity')]",
sharmila,तेरीमा टोक्नी के चै सुन्नु पर्छ हो मैले तेरो बारेमा इज्जत नभएकी बेस्या |,1.0,1.0,,,
sharmila,चोर रन्डीको छोरा तेरो आमा बेस्या थिन होला त त जस्तो कुपुत्र जन्माइन तलाई भेट्य भने मुला काटे झै काट्नु पर्छ |,1.0,1.0,,"[(0, 16, 'profanity'), (17, 32, 'character_assasination'), (52, 59, 'profanity'), (83, 107, 'physical_threat')]",
sharmila,यस्तो चरित्र हुने आइमाईलाई बेस्या भनेर सम्बोधन गरिन्छ |,1.0,1.0,,"[(0, 33, 'character_assasination')]",
sharmila,कस्सम तलाई भेटे भने त भालुनीलाई सिदै पशुपतिको घाटमा पुराइदिन्छु भालुनी |,1.0,1.0,,"[(22, 31, 'profanity'), (37, 63, 'general_threat'), (64, 70, 'profanity')]",
sharmila,तेरो जिन्दगि अब सक्यो भालु। ।,1.0,1.0,,"[(0, 21, 'general_threat'), (22, 27, 'profanity')]",
sharmila,"कुलंगार्नी , अलक्षिनि , बोक्सी तँ आफ्नो फरिया च्यातेर नांगै हिड न तलाई के को लाज . . . . .",1.0,9.0,,"[(0, 30, 'profanity'), (40, 80, 'character_assasination')]",
sharmila,म चाहन्छु तँ नर्ग जानु पर्छ र शैतानसंग तेरो भेट होस्। ।,1.0,1.0,,"[(13, 27, 'profanity'), (30, 53, 'profanity')]",
sharmila,"ओइ चारवटा आखा भाको आइमाई , नराम्रो मेसेज नगर त मलाई। ।",1.0,1.0,,"[(3, 24, 'profanity')]",
sharmila,मलाई तेरो नक्कली आसु नदेखा कुकुर्नी |,1.0,1.0,,,
sharmila,साले सडक छाप खाते दुई पैसाको औकात नभएको मान्छे |,1.0,1.0,,"[(0, 17, 'profanity'), (18, 46, 'character_assasination')]",
sharmila,तलाई लाज लागेन यो टिकटक भिडियो बनाउन |,1.0,1.0,,"[(5, 14, 'profanity')]",
sharmila,"म तलाई खोजेर , तलाई तेरो आत्मा काम्ने गरि यातना दिने छु। ।",1.0,1.0,,"[(25, 56, 'general_threat')]",
sharmila,नकचरी केटि कति चिचाई राक्छेस ए |,1.0,1.0,,"[(0, 10, 'profanity')]",
sharmila,"तँ खत्तम केटि रहिछेस , तेरो क्यारेक्टर राम्रो छैन |",1.0,1.0,,"[(3, 20, 'character_assasination'), (28, 49, 'character_assasination')]",
sharmila,"आइमाई जातै कुरौटे , कुरा नकाटी खाको नि नपच्नी रहेछ तँ जाठीलाई |",1.0,1.0,,"[(0, 19, 'sexism'), (54, 61, 'character_assasination')]",
sharmila,"हेर्दै जा मुजी , तँ मर्ने छस् गधा। ।",1.0,1.0,,"[(10, 14, 'profanity'), (20, 34, 'general_threat')]",
sharmila,कुच्चेको टिनको जस्तो थोपडा भएकी आइमाई |,1.0,1.0,,"[(0, 26, 'character_assasination')]",
sharmila,"म तिम्रो चिन्ता गर्छु , मायामा होइन , बस चिप्लेर तिम्रो ज्यान नजाओस। ।",1.0,1.0,,"[(38, 61, 'general_threat')]",
sharmila,तलाई अरुको पछि लागेर नचाहिदो कुरा गर्नु पर्ने मर अब तँ पृथ्वीको भार |,1.0,1.0,,,
sharmila,कुकुर्नी छि छि अब मर के तँ यस्तो हुदा नि किन बच्छेस |,1.0,1.0,,"[(0, 14, 'profanity'), (18, 26, 'physical_threat')]",
sharmila,तँ छिटै मरोस् भनेर भगवानसँग प्रे गर्छु म |,1.0,1.0,,"[(3, 13, 'physical_threat')]",
sharmila,कल गर्ल साली रन्डी |,1.0,1.0,,,
sharmila,सुत्केरी हुन लाग्या आइमाईको जस्तो अनुहार हुने नबोले पनि हुन्छ मुखमा सितन राखेर सुत मुजी |,1.0,1.0,,"[(0, 40, 'sexism'), (83, 87, 'profanity')]",
sharmila,ओइ कुकुर्नी अब तेरो जीवन र करियर सबै बर्बाद बनाइदिन्छु पख |,1.0,1.0,,"[(3, 11, 'profanity'), (20, 54, 'general_threat')]",
sharmila,"बडी नबोल चुप लाग् , चटकी , खत्तम केटि |",1.0,1.0,,"[(0, 17, 'general_threat'), (20, 37, 'profanity')]",
sharmila,कति जना केटाहरु छन् तेरो रन्डी तँ त नम्बर १ प्ले गर्ल रहिछेस |,1.0,1.0,,"[(25, 30, 'profanity'), (36, 53, 'character_assasination')]",
sharmila,हजारौको घर खरानी बनाउने तँ अलक्षिनि |,1.0,1.0,,"[(0, 23, 'profanity'), (27, 35, 'profanity')]",
sharmila,तँ रन्डीले मलाई त फसाहिस फसाहिस तर अरुलाई न फसाहै मेरो आसुले कहिले भलो नहोस तलाई |,1.0,1.0,,"[(3, 10, 'profanity')]",
sharmila,मेरो घर व्यवहार सबै बिगार्देर गई त्यो बोक्सीलाई जिउंदै गाडीदिन्छु |,1.0,1.0,,"[(38, 47, 'profanity'), (48, 65, 'physical_threat')]",
sharmila,गजेडी खाते तँ कस्तो केटा होस् म राम्रो सँग बुझ्छु |,1.0,1.0,,"[(0, 10, 'profanity')]",
sharmila,घरमा नाम्लो छैन र . . . . ? तेस्लाई आफ्नो जीवन कि अन्तिम साथी बना तैले तेरिमा नकचरी |,1.0,1.0,,"[(0, 27, 'profanity'), (71, 83, 'profanity')]",
sharmila,प्रेमको नाममा केटि फेर्दै हिड्ने तँ मान्छेको नाममा कलंक होस् |,1.0,1.0,,"[(51, 55, 'profanity')]",
sharmila,हेर्दै जा रन्डी म तेरो लाइफ कसरी बिगार्दिन्छु |,1.0,1.0,,"[(10, 15, 'profanity'), (16, 45, 'general_threat')]",
sharmila,तँ जस्तो राक्षस्नि केटि त मेरो दुस्मनलाई नि नपरोस् |,1.0,1.0,,"[(9, 23, 'profanity')]",
sharmila,त्यो बौलाहा हो |,1.0,1.0,,"[(5, 11, 'character_assasination')]",
sharmila,"मेरो बुडा जस्तो खत्तम , ट्यापे , सुकुल गुन्डा , काम नलाग्ने मान्छे अरु कोहि छैनन् होला |",1.0,1.0,,"[(16, 66, 'profanity')]",
sharmila,"पातकी केटि उम्रिदै तिन पात रहिछेस , तेरो काम छैन |",1.0,1.0,,"[(0, 10, 'profanity'), (11, 33, 'character_assasination')]",
sharmila,तँ बेस्यालाई काल आको छैन |,1.0,1.0,,"[(3, 24, 'profanity')]",
sharmila,तँ बेस्यालाई काल आको छैन |,1.0,1.0,,"[(3, 12, 'profanity'), (13, 24, 'physical_threat')]",
sharmila,ओइ खाते बेस्या आइमाईले जस्तो बाह्र सत्ताइस कुरा चपौदै हिड्ने होइन |,1.0,1.0,,"[(3, 7, 'profanity'), (8, 22, 'sexism')]",
sharmila,तँ आफ्नो दाह कर्मको लागि तयार बस। ।,1.0,1.0,,"[(9, 33, 'general_threat')]",
sharmila,जुत्ता खालास् नि खाते नभाको कुरा फैलाउदै नहिड् |,1.0,1.0,,"[(0, 16, 'physical_threat'), (17, 21, 'profanity')]",
sharmila,थुक्क नर पिचास नकचरी तिमीलाई जिन्दगी भरि दुख्न परोस् कहिले सुख सान्ती नहोस् |,1.0,1.0,,"[(0, 20, 'profanity')]",
sharmila,नकचरी आइमाई तेरो माइतीको धेरै धाक नलगा मेरो परिवार बिगार्नु पर्दैन जहाँ जानी हो गए हुन्छ |,1.0,1.0,,"[(0, 11, 'profanity')]",
sharmila,मेरो अगाडी सति सावित्री बन्न नखोज भगवानलाई भन्दा बढी त रन्डीको चरित्रको बारेमा मलाई थाहा छ |,1.0,1.0,,"[(55, 62, 'profanity')]",
sharmila,नक्कली माल सामान र तँ उस्तै हो दुइचार दिन राम्रोसँग चल्छ त्यस्पछी फाल्नै पर्नी गरेर बिग्रन्छ ।,1.0,1.0,,"[(31, 78, 'profanity')]",
sharmila,कसम खान्छु मेरो बन्दुकको गोलिले तेरो शरीरलाइ आरपार गर्ने छ। ।,1.0,1.0,,"[(16, 59, 'physical_threat')]",
sharmila,तँलाई जति खेरानी भनि राख्नु पर्छ हो पागल आइमाई। ।,1.0,1.0,,"[(36, 47, 'character_assasination')]",
sharmila,तिमि जस्तो बेवकुफ र निकम्मा पुरुष त कोहि छैनन होला |,1.0,1.0,,,
sharmila,धर्तिको बोज बनेर कति बाच्चेस् ए मोटी अलिकति त वेट घटा |,1.0,1.0,,"[(0, 11, 'profanity'), (32, 36, 'profanity')]",
sharmila,"साला कुकुर अलि होस् गरेर बोल , तेरो दात झर्ला फेरी मुजी दलाल |",1.0,1.0,,"[(0, 10, 'profanity'), (36, 50, 'physical_threat'), (51, 60, 'profanity')]",
sharmila,गर्नी बेलामा आखा देखिनस अनि अहिले आएर किन रुनु पागल्नी |,1.0,1.0,,"[(47, 54, 'profanity')]",
sharmila,तँ खातेको काम छैन धर्तिको बोज मात्रै होस् त |,1.0,1.0,,"[(3, 29, 'profanity')]",
sharmila,ओइ कुकुर्नी मेरो बेज्जत गरेर के पाहिस भन् त !,1.0,1.0,,"[(3, 11, 'profanity')]",
sharmila,"तेरो सबै नाटक हो , पैसामा बिकेकी छेस् , तेरो औकात के हो मलाई थाहा छ |",1.0,1.0,,"[(19, 37, 'character_assasination'), (45, 49, 'character_assasination')]",
sharmila,रन्डीको छोरि झुन्डिएर मर्नु नि के अनुहार देखाउछेस |,1.0,1.0,,,
sharmila,थुइक्क गधा नारीलाई सम्मान गर्न सिक् |,1.0,1.0,,"[(0, 10, 'profanity')]",
sharmila,तैंले मसँग बिहे गरिनस् भने म आत्महत्या गरिदिन्छु |,1.0,1.0,,"[(29, 48, 'physical_threat')]",
sharmila,"साला बौला रैछ यो बुढा , कति भुक्न सक्छस ए खाते |",1.0,1.0,,"[(0, 9, 'profanity'), (42, 46, 'profanity')]",
sharmila,"तँ बाच्नुको अर्थ केहि छैन , भालुनी जिन्दगी भरि रुएर बस्न परोस् तैले |",1.0,1.0,,,
sharmila,कुन दिन मेरो बिग्रेको थियो र यो अलच्छिनासंग जिन्दगि बिताउनु परेको छ।,1.0,1.0,,,
sharmila,तँ कुकुर भन्दा पनि निच केटा रहेछस |,1.0,1.0,,,
sharmila,"यति बुज , तेरो इज्जत दुई मिनेटमा खराब गर्न सक्छु। ।",1.0,1.0,,"[(15, 49, 'character_assasination')]",
