id	sentences
ipv_1318	बेस्या आइमाई तेरो भरोसा गर्दिन म जहिले केटा फेर्दै हिड्छेस |
ipv_1319	बेस्या जस्तो नकचरी अरुको निजि जीवनमा किन जासुसी गर्छेस |
ipv_1320	लाज लाउन अरुको जासुसी गर्दै हिड्न कुकुर्नी |
ipv_1321	यस्तो चरित्र हुने आइमाईलाई बेस्या भनेर सम्बोधन गरिन्छ |
ipv_1322	यो बेस्या दिमाग इज्जत नभएकी आइमाई रहेछ |
ipv_1323	बेस्या तेरो दिमाग इज्जत केहि छैन है |
ipv_1324	तेरो दिमाग खाली छ हो रन्डी |
ipv_1325	बेस्या आइमाईलाई स्वास्नी बनाउनु भनेको आफ्नै इज्जत फाल्नु रहेछ |
ipv_1326	लाज सरम पचेकी बेस्या जंगली आइमाई तँ जस्तो घटिया आइमाई को छन् होला र |
ipv_1327	यो बेस्या हो पाखण्डी आइमाई आरआईपी लूजा |
ipv_1328	तँ पागल आइमाई जस्तो लाग्न थाल्यो अचेल महिला भएर महिलाको बेज्जत गर्छेस छि बेस्या |
ipv_1329	लाज पचेकोलाई के लाज हुन्छ र जे गर्दा नि भहिहाल्यो नि |
ipv_1330	लाज पचेको मुजी |
ipv_1331	तँ त हाम्रो नेता भन्दा नि लाज पचेको मान्छे रहेछस |
ipv_1332	थुक्क मुजी लाज पचेको नकचरो |
ipv_1333	लाज पचेको कुकुर पहिला कटिहरुको रेस्पेक्त गर्न सिक् अनि मलाई आएर रेस्पेक्तको कुरा सिकाउनु आइज |
ipv_1334	थु ...छ तिमी जस्तो लाज पचेकी लाई ....|
ipv_1335	त्यो लाज नपचेको नकचरो अधबैसे fuckboi हो |
ipv_1336	कति नकचरी हुनसकेको हो बैसको मातमात होला नि हैन कुकुर्नी |
ipv_1337	लाज पचेको मात्र होइन, पागल नि हुनु हुदो रैछ भन्ने थाभो आज !
ipv_1338	लाज पचेको नकचरो हत्यारा मुजी किरा पर्छ तलाई मर्नी बेलामा मुजी |
ipv_1339	लाज पचेको नकचरो हत्यारा मुजी किरा पर्छ तलाई मर्नी बेलामा मुजी |
ipv_1340	साला कुकुर सुध्रिस कि भनेको उस्तै रैछस लाज पचेको नकचरो |
ipv_1341	साला कुकुर सुध्रिस कि भनेको उस्तै रैछस लाज नभाको नकचरो |
ipv_1342	लाज सरम पचेको बुढो |
ipv_1343	कस्ती लाज नभाकी नकचरी आइमाई रहिछे |
ipv_1344	तँ छेस नि पागल देख्ने नकचरी लाज नभाकी बेसर्मी |
ipv_1345	त्यो लाज पचेकी आइमाईलाई कसैले नबोलाउ है साथी हो |
ipv_1346	कति भुक्न सकेको यो लाज पचेकी आइमाई, सबलाई खराब देख्ने पैला एना हेर् , अनि प्रमाणको आधारमा बोल, मनलागी हैन |
ipv_1347	थुइक्क लाज पचेकी नकचरी आइमाई हिजो मन पर्दा ताली अहिले गाली |
ipv_1348	तँ नकचरी यति घमण्डी छेस कि तेरो दात फुस्काई दिन मनलाग्छ |
ipv_1349	नकचरी केटि कति चिचाई राक्छेस ए |
ipv_1350	थुक्क लाज पचाएर बोलेकी हेर नकचरी |
ipv_1351	मोजमस्ती गरुन्जेल चमत्कार गर्न नपाएसी बलात्कार भन्ने नकचरी |
ipv_1352	तँ नकचरी आफैमा एक कलंक हो |
ipv_1353	फेसबुकमा नाना भाति गर्दै उल्टो फोटो हाल्दै बस्छेस तेरिमा नकचरी |
ipv_1354	डाडुमा पानी तताएर मर तँ नकचरी |
ipv_1355	तँ नकचरीले बरु डाडुमा पानी तताएर मर्दा नि हुन्छ |
ipv_1356	रन्डी अब आफ्नो मुख कसरी देखाएर हिड्छेस |
ipv_1357	थुक्क मर न हौ तँ त |
ipv_1358	तँ जस्तालाई काटेर नुन छर्केर तड्पाई तड्पाई मार्नुपर्ने |
ipv_1359	होस् खुस्केकी राडी भुतनी |
ipv_1360	थुक्क पापी तँ जस्ता कुकुरलाई के माया गर्नु |
ipv_1361	आफ्नो करिअर आफै खोलामा बगाहिस |
ipv_1362	आफ्नो इज्जत आफै खोलामा फालिस |
ipv_1363	तँ रन्डी मुजी भाग् साला |
ipv_1364	तेरो पुतीमा खोर्सानी धुलो हाल्नु पर्ने |
ipv_1365	तँ रन्डीलाई बल्ल बुद्धि आयो खातिनी कुकुर्नी |
ipv_1366	थुक्क केटि मान्छे होइन तँ गन्दिनालिको किरा हो |
ipv_1367	थुक्क केटि होइनस् त गन्दिनालिको किरा हो तलाई दुख लाग्यो रे मोज गर्ने बेला आखा फुटेको थियो तेरो |
ipv_1368	तेरो इज्जत छ र रन्डी |
ipv_1369	तँ साले केटि तेस्तो खालको छ भन्नि मैले सोचेको पनि थिहिन |
ipv_1370	मासाले गु खा |
ipv_1371	तँ मर्छेस पनि कुन दिन् |
ipv_1372	म तेरो मृतुको पर्खाईमा छु |
ipv_1373	मोर्न लागेको हो क्या अब यो लाज नभएको पागल्नी |
ipv_1374	आफ्नो जीवन आफै मजाक बनाइस |
ipv_1375	आफ्नो लाइफ आफै मजाक बनाइस |
ipv_1376	छि पैसाको लागि के सम्म गरेउ होउ |
ipv_1377	कस्तो बेउरा सिधेको कुकुर्नी आइमाई हो हौ लाज घिन पचाउने |
ipv_1378	तँ चै कुकुर्नी जस्तो गर् हौ ... आलु जस्तो आइमाई कुकुर्नी |
ipv_1379	गतिछाडा आइमाई होस् तँ संस्कार नभाकी नकचरी कुकुर्नी त |
ipv_1380	यो पागल अनि एउटा कुलाटा आइमाई रछे |
ipv_1381	तँ घटिया आइमाई तैले यति अपमान गर्नु पर्ने कारण के छ हम्म्...|
ipv_1382	ओइ पशु लाज छैन तलाई हा कुकुर्नी मुजी आइमाईको नाममा तँ कलन्क होस् |
ipv_1383	जा अब कुकुरलाई चिकाउन तँ आइमाई हैनेस कुकुर्नी होस् |
ipv_1384	रन्डी आइमाईले पाहीहाल्छ नि जता बाट पनि |
ipv_1385	छि छि हेर यो रन्डी आइमाई बोलेको |
ipv_1386	रन्डी आइमाई जस्तो कति हिडेको के ? कैले हो फेरी गएको |
ipv_1387	रन्डी केटि जस्तो कति हिडेको के ? कैले हो फेरी गएको |
ipv_1388	ओइ रन्डी भालु आइमाई चाकबाट जन्मेको खातेनी |
ipv_1389	चाकबाट जन्मेको खातेनी रन्डी भालु आइमाई |
ipv_1390	म तेरो आठ वर्षको छोराको बलात्कार गर्ने छु |
ipv_1391	म तेरो सुरक्षा कर्मीको हत्या गरि तेरो घर भित्र छिर्ने छु |
ipv_1392	मलाइ थाहा भैसक्यो तिमीहरु कता बस्छौ भनेर, तेरो बच्चाहरु कुन बिद्यालय जान्छ भनेर |
ipv_1393	तिमीले थाहा पाउने छौ मेरो पहुच काहा सम्म छ भनेर |
ipv_1394	तैले मलाइ रामरी चिनेकै छैनस, म तेरो जिन्दगिमा के गर्न सक्छु भनेर |
ipv_1395	म तेरो घाटी काटी कुकुरलाई खुवाउने छु |
ipv_1396	त र तेरो परिवारको बिस्तारै हत्या हुने छ |
ipv_1397	तेरो हत्या गर्नको लागि दिनहु योजना गरि रहेको छु |
ipv_1398	म तलाई दयाको भिक् माग्ने गराउने छु |
ipv_1399	तिम्रो दिनहरु गनिदै छन् |
ipv_1400	यो आइमाई त लज्जित कुतिया रैछे |
ipv_1401	तेरो धेरै दुर्भाग्यपूर्ण घटना हुने छ |
ipv_1402	तलाई ट्रकमा बानेर घिसारेर मार्ने छु |
ipv_1403	वास्तबमा भन्नु पर्दा तलाई झुन्ड्याउनु पर्छ |
ipv_1404	मैले उसलाई उज्यालो रोज्ने मौका दिए तर उसले अध्यारो रोज्यो |
ipv_1405	मलाइ पाच लाख दे नत्र तलाई मारिदिन्छु |
ipv_1406	इन्स्टाग्राममा लाइभ आई म तेरो घर जानेछु, त र तेरो घरलाइ जलाउने छु |
ipv_1407	तेरो टाउको भन् मासाले तँ जस्तो गतिछाडा हुदैन याद राखेस |
ipv_1408	रक्सि धोक्ने नकचरी आइमाई |
ipv_1409	झुट बोल्न लाज लागेन नकचरी आइमाई थुक्क लाजमर्दो मर्नु नसकेको राक्षेस्नि हार्दिक श्रदान्जली दिन चाहन्छु म तलाई |
ipv_1410	तँ रन्डीको त दिमागमा गिदिको ठाउमा गु भरिएको छ हो |
ipv_1411	तँ खाते बेरोजगारी धर्तिको बोज |
ipv_1412	तँ साला धर्तिको बोज बाच्नु भन्दा मर्नु बेस |
ipv_1413	तँ साला धर्तिको बोजलाई बाच्ने अधिकार छैन |
ipv_1414	थुक्क रत्नपार्कको धन्दावाली भन्दानी खराब, तेरो दिमाखमा त गोबर होइन गु भरिएको रैछ |
ipv_1415	तँ धर्तिको बोज नै रैछस बौलाहा कुकुर आफु त बिग्रिस तर अरुलाई तेस्तो सोच्दा धेरै पटक सोच्ने गर् |
ipv_1416	तँ खातेको सोच्ने दिमाग पनि हुनु पर्यो नि गधा |
ipv_1417	तँ धर्तिको बोज मानिस होइन जनावर हो |
ipv_1418	तँ खातेको काम छैन धर्तिको बोज मात्रै होस् त |
ipv_1419	होइन तँ मुजी बाचेर चै के फाइदा छ र धर्तिको बोज मर एमसी |
ipv_1420	तँ धर्तिको बोज नकटो कुकुर भन्दा नि बकम्फुसे भएर जीवन सक्यो धिकार छ यस्तालाई छिटै उठाउ भगवान् |
ipv_1421	तिमिनै यो धर्तिको बोज भैसकेउ बुढा तिमि बाचेर केहि काम छैन |
ipv_1422	तँ जस्ता धर्तिको बोजलाई किन कालले लान नसकेको होला |
ipv_1423	तिमि नजन्मेको भए यो धर्तिको बोज अलि कम हुन्थ्यो होला |
ipv_1424	मर तेसो भए यो धर्तिको बोज किन बाच्छेस मगर्नी तँ |
ipv_1425	तिमि फोहोरी धर्तिको फोहोर भएर बोज भाछौ नि |
ipv_1426	तँ मुजी थुक्क बेज्जती ......धर्तिको बोज |
ipv_1427	तँ जस्तो सडक छापको मुख लाग्दिन म |
ipv_1428	तेरो जस्तो बुद्धि त सडक छापको मात्र हुनसक्छ तैले पढेको केहि काम छैन |
ipv_1429	तेरो थुतुनो नदेखा ,मलाई |
ipv_1430	जाठी थुतुनो र मुतुनो जथाभाबी चलौनी होइन नि |
ipv_1431	सर्बप्रथम तिम्रो थुतुनो सिलाउनु पर्यो |
ipv_1432	मैले तिम्रो सुंगुरको जस्तो थुतुनो पनि मन पराएकै थिए, तिमि पैसाको पछि भागेउ त तेस्मा मेरो के दोस |
ipv_1433	ओइ रन्डी त्या बसेर थुतुनो चलाको जस्तो सजिलो हुदैन नि पैसा कमाउन |
ipv_1434	तेरिमा भाते ! गु खाने थुतुनो हो? बोलि त खुब फेर्दो रैछ |
ipv_1435	मुजी बेसी हल्ला नगर साला खाते |
ipv_1436	खाते जुन थालमा खाहिस तेही थालमा थुकिस साला तेरो औकात देखाहिस है |
ipv_1437	कस्तो कुरा लेखेर पठाउछ के साला खाते अलिकति लाज हुदैन तलाई|
ipv_1438	हिजो यो सोच कहाँ थियो तेरो चोर साला खाते |
ipv_1439	ओइ साला खाते पागल, कति भुक्छस ?
ipv_1440	साले खातिनी तेरो हैसियत के छ अग्रजलाई सम्मान गर्नु पर्दैन |
ipv_1441	तँ र तेरो छोराछोरी दुवै हिर्दयघातले मर्ने छन्|
ipv_1442	नग्न तस्बिर पठाउ तब मात्र तिमीलाई बाच्न दिनेछु।
ipv_1443	तलाई २ दिनको समय दिनेछु यो ठाउँबाट निस्कन को लागि नत्र टुक्रा टुक्रा पारेर घरको कुकुरलाई खुवाउने छु।
ipv_1444	कसैले वास्ता गर्ने छैन यदि मैले तेरो बलिदान दिए पनि।
ipv_1445	आफ्नो झोला प्याक गर, आउदैछु तलाइ गाड्नको लागि।
ipv_1446	तलाई मार्न एकदम मन लागेको छ र ६ फिट तल तेरो बाउसंग तलाई गाड्ने छु।
ipv_1447	तलाई गोपी गोपी मर्ने छु अनि हेर्ने छु तेरो शरीरलाइ तेरो आत्मा ले छोडेको।
ipv_1448	म तलाई छाड्ने छैन, तेरो जिन्दगि समाप्त गर्ने छु।
ipv_1449	तलाई उसले म बाट बचाउन सक्दैन र कसैले उसलाई बचाउन सक्दैन।
ipv_1450	तिमीलाई लाग्छ कि म झुट बोल्दै छु र म तिमीलाई मार्ने छैन तर म तिम्रो लागि आउदैछु र म तिमीलाई गोलि हान्ने छु।
ipv_1451	आशा छ कि त खुसि छस् किनभने जब म जेलबाट निस्किन्छु त बाट हरेक चिज लाग्ने छु रन्डी।
ipv_1452	अब मलाइ हेर्दै जानु, म मेरो बकवासहरु कहाँ सम्म लग्न सक्छु र त मेरो अगाडी हात जोडेर माफि माग्ने छस्।
ipv_1453	तिमि एउटा राक्षस भन्दा पनि बत्तर रैछौ ।
ipv_1454	जुन कुरा तलाई धेरै भन्दा महत्त्व र मुल्येवान लाग्छ त्यो सबै म बर्बाद गरिदिने छु।
ipv_1455	तैले मेरो परिक्षण गरेको? त पागल, म पनि पागल, एक अर्कालाई गोलि हानि मारौ।
ipv_1456	त अब आफ्नो छोराको लागि चिहान खन्दै गर।
ipv_1457	यदी तिमीले यो रकम तिरेनौ भने म तिम्रो र तिम्रो परिवारको हत्या गर्ने छु।
ipv_1458	उसले मलाइ मानिसहरुलाई गोलि हानेको र काटेर मारेको भिडियोहरु पठाउछ।
ipv_1459	हामि तेरो पछी लाग्दैछु। हामी तलाई मार्ने छौ।
ipv_1460	प्रहरीलाई भन्ने प्रयास गरिस भने तेरो ज्यान जाने छ।
ipv_1461	यो तेरो अन्तिम मौका हो।
ipv_1462	मलाइ एकदम दुख लागेको छ कि तेरो येसरी जिन्दगि समाप्त हुदैछ।
ipv_1463	एदी तैले प्रहरी या कसैलाई संग्लग्न गराउन प्रयास गरि भने म तेरो मृतुलाइ छिटो बोलाउने वाचा गर्छु।
ipv_1464	म तेरो घाटिमा छुरा हान्ने छु र तलाई काट्ने छु।
ipv_1465	यदी यो कुरामा कसैलाई संग्लग्न बनाइस भने तेरो हालत के हुन्छ भन्ने आफै थाहा पाउछ्स।
ipv_1466	कुकुर, मलाइ दुर्व्यवहार गर्न खोजेको हो ? तेसो हो भने तेरो परिवारलाई दुर्व्यवहार गर्ने छु।
ipv_1467	म तिमीलाई यति घृणा गर्छु कि म तिम्रो मुटुमा चक्कु चलाउन चाहन्छु।
ipv_1468	म तेरो जिन्दगि बर्बाद गरि तेरो सबै खुसी लाग्ने छु।
ipv_1469	त एक भयानकव्यक्ति रैछस, तैले मेरो जिन्दगि बर्बाद गर्दिस।
ipv_1470	म तिमीलाई दुख दिन म जे गर्न सक्छु म गर्ने छु।
ipv_1471	म उसलाई मार्ने छु तर उसलाई मार्नु भन्दा अगाडी तलाई मार्ने छु।
ipv_1472	म जब तलाई भेटाउछु, म तलाई मोटो सुँगुरको आहारनलि पखाले झैँ पखाल्ने छु।
ipv_1473	थुक्क खाते लाज छैन है तलाई ?
ipv_1474	तँ केटाहरुलाई फसाएर पैसा ठग्ने केटि होस |
ipv_1475	के बोलेको साले गोबर खान्छस कि के |
ipv_1476	तँ मुजी खाते मान्छे होइनस् तँ त कुकुरको गुखाने पशु होस् |
ipv_1477	साला खाते चुतिया ! सुन्नै  नसकिने मनपरी गालीदिने अनि सरी रे |
ipv_1478	थुक खाते तेरो बाउ गर् रन्डीको छोरा  तँ चोर दलाललाई भेटे भनि साला तलाई मार्दिन्छु |
ipv_1479	अपराधी चुतिया ! किरा परेर तड्पेर मर्ने छस तँ साला खाते |
ipv_1480	साला खाते  मैले तलाई एकचोटी मात्रा भेट्नु छ के गर्छु गद्दार कुत्ता रन्डीको बान |
ipv_1481	तँ कुकुर्नी बढी नबोल; त कुकुर्नीलाई कस्ले साथी बनाउँछ भालू |
ipv_1482	साला कुकुर अलि होस् गरेर बोल, तेरो दात झर्ला फेरी मुजी दलाल |
ipv_1483	साले रन्डी कार्तिक गयो भुक्क छोड |
ipv_1484	चुप साला खाते दमाइ तेरो औकात यस्तै हो  तँ मान्छे होइनस् त साला गु खाने पशु हो |
ipv_1485	तिमीले के गरेउ त्यो सुनाउ नालायक साला गधा कुकुर खाते भाते डाडु कुच्चे |
ipv_1486	साला खाते नालीको किराको सोच ....तेरो |
ipv_1487	लाज नभएको हरामी दहि चिउरे साला |
ipv_1488	खाते बाहुन साला कुकुर |
ipv_1489	मर्नु नसकेको चोर साला खाते, कस्ता कस्ता मान्छे मर्छन्, यस्ताको चै कहिलै दिन् आउदो  रहेछ |
ipv_1490	तँ मुजी जस्तो रन्डीखानामा जन्मेको मान्छे होइन मुजी भिकारीको छोरा साला खाते |
ipv_1491	साला कुकुर तलाई भनेको लाग्दैन रन्डीको बान |
ipv_1492	तेरो ७ पुस्ता बोकेर आए नि छुन सक्दैनस् बुझिस् खाते |
ipv_1493	 तँ मान्छेको बिउ पनि होइन कुकुरको हो कि बादरको हो |
ipv_1494	बेस्याले फसाएरै छोड्नी भै |
ipv_1495	थुतुनो र मुतुनो नजोगाएसी रुनै पर्छ रन्डी तैले |
ipv_1496	स्वार्थले भरिएको झुटो माया तेरो, त नि गतिलो त कहाँ हो र रन्डीको बान |
ipv_1497	थुक्क पतुर्नी ठुलै काम गरिछेस तैले  |
ipv_1498	यो त कामनै नलाग्ने पतुर्नी रहिछे |
ipv_1499	लास्ट पतुर्नी रैछे साली.... साइड लाग्न भइ नत्र लाइफ ड्यामेज गर्दिनी रहिछे |
ipv_1500	मर्न नसकेकी पतुर्नी थुक्क कति पोइ चाहिएको होला भन्या |
ipv_1501	तँ दलित खातेलाई माया गरेर मैले ठुलो भुल गरे .... तैले मलाई बर्बाद बनाइदिस् |
ipv_1502	तँ जाठिनीलाई बिर्सी सके अब मसंग बोल्नु पर्दैन |
ipv_1503	फाड़ी हान्नु पर्ने जठिनीलाई धेरै बुलबुल हुदै छे |
ipv_1504	धोतीको रखेल होस् तँ जाठिनी |
ipv_1505	यो पागल अनि एउटा कुलटा आइमाई हो |
ipv_1506	यो त कुकुर्नी भन्दा पनि रजेट आइमाई रछे |
ipv_1507	भुत्रो पापी मुजी ..यो मुजी असक्ति कति बोल्न सक्दो रहेछ |
ipv_1508	चुपलागेर बस्न मुजी ....हल्ला नगरी बस्न सक्दैनस ?
ipv_1509	अनुहार हेर्दा लुकी लुकी सारी लगाएर रत्यौलीमा नाच्ने जस्तो छ, खुब मलाई जज् गर्छ मुजी |
ipv_1510	मुजी दलाल खाते मेरो जिन्दगी बर्बाद पार्दिस तैले तलाई कहिलै सान्ति नहोस |
ipv_1511	मुजी माम्पाखा कस्तो घटिया मान्छे रहेछस तँ  |
ipv_1512	मुजी पागल यौनकर्मीको पार्टी नै हुन नपर्ने ? यो थर्ड क्लास सोच हटा खाते मुजी |
ipv_1513	तेरो मुजी चिलायो हो नकचरी |
ipv_1514	थुक्क मुजी तँ  घास खान्छस कि  भात |
ipv_1515	मेरो अस्लिल शब्दहरुले तेरो मन दुखोस कि मुजी दुखोस मलाई के बाल |
ipv_1516	पैसाले किन्नु पर्ने  तँ रन्डीलाई चोखो माया दिएछु, खेलेर गहिस मुजी |
ipv_1517	नकरा मुजी भुत्रो त्यतिकै बम्केछस मुला |
ipv_1518	लाड़ो भन् मुजी आइमाई |
ipv_1519	तेरो पोल खोल्दिनु मन छैन, साली  धर्तिको बोज, कुनचै जुनी बाट तेही भूतनीलाई देख्नु पर्या |
ipv_1520	बलात्कार गर्ने मुजी पिसाजको छोरा तलाई के थाहा केटिको इज्जत |
ipv_1521	फकर मुजी केटि बुढो हुदाहुदै नाठो सँग बोल्नु पर्ने तेरो फुको चिलाको |
ipv_1522	बढी नबोल मुजी केटि, सुहागरात सम्झाइदिउला नी फेरी |
ipv_1523	मुजी अपांग केटि,  लाड़ो जस्ती  |
ipv_1524	कस्ता कस्ता छक्काहरु हुन्छन मुजी बरु केटि बन न तेरिमा ठ्यस्नी |
ipv_1525	थुक्क मुजी केटीको चै धज्जिया उडाइस् माधर्चोद |
ipv_1526	फुंडी  मुजी केटिको नाममा धब्बा थुक्क तँ  जस्तै केटिहरुले हो  हाम्रो समाज बिगार्ने |
ipv_1527	लाज नवाको नकचरी हावा पोष्ट हान्दै बस्क्षेस |
ipv_1528	मुजी खाते झुन्डिएर पिंग खेल अब रन्डीको बान |
ipv_1529	गजेडी खाते  तँ कस्तो केटा होस् म राम्रो सँग बुझ्छु |
ipv_1530	लाड़ो जस्तो मुजी अरु केटाले गर्यो भन्दैमा सब केटा उस्तै ठान्छेस  |
ipv_1531	मदरचोद साला खाते टपरे मुख समालेर बोल्ने गर् है केटा, फेरी तेरो हड्डी र करंग सोजाउन नपरोस् ....? याद राखेस ..?
ipv_1532	खाते केटा तैले धेरै ठुलो कुरा गरेको अलि पच्दैन |
ipv_1533	ओइ खाते कति गिरेको केटा रहेछस तँ |
ipv_1534	नामर्द मुजी सक्छस भने सामुने आउज तँ जस्तो बाहिर केटि राख्दै लुकेर हिड्ने केटि सोचिस ?
ipv_1535	केटि बेच्ने भ्रस्ट सोच भएको दलाल होस् तँ  |
ipv_1536	केटि पैसामा मर्छन् रे , थाहा रहेछ  तँ रन्डीको बान खाते त नि कमानत |
ipv_1537	साली रन्डी तँ  जस्तो खाते केटि म हजारौ पाउछु |
ipv_1538	पागल ठिस पाजी मुख समालेर बोल |
ipv_1539	 तँ रन्डीको बान हिमत हुनुपर्यो नि रिअलमा बोल्न त |
ipv_1540	 तँ खाते साले केटि फसाउदै हिड्ने ठुलो ठुलो कुरा गरेर पैसा लिने तेरो त बानी नै परेको रहेछ केटीहरु फसाउने |
ipv_1541	तँ  खाते केटीको के कुरा गर्नु बुद्धि चाकमा हुने केटि |
ipv_1542	साले खाते तै राडीको  बान मलाई किन गाली गर्छस |
ipv_1543	अनुहार हेर्दा तँ  बम्बै तिर लगेर केटि बेच्ने जस्तो छ, ठुला कुरा गर्छ खाते |
ipv_1544	तेरो बाउ भन् राडाकी छोरि खातिनी |
ipv_1545	तँ  खातिनी तेस्रो लिंगी !! सत्य कुरा पच्दैन तँ जस्तोलाई |
ipv_1546	साला मादरचोद हिजडा छक्का, २ कौडीको औकातहिन पशु, कति बर्बराउछस् |
ipv_1547	धेरै कुकुर भुकेको जस्तो भुक्ने नगर खातिनी |
ipv_1548	 तँ जस्तो गद्दारलाई त बीच सडकमा गोली ठोक्नु पर्ने |
ipv_1549	थुइक्क नालायक कुपुत्री  तँ तेरो शाखा सन्तानलाई लागोस कोरोना तलाई पनि छिटै आर्यघाटमा लगेर नर्सलाई उपचार नि नगरी जीउदै  बाधेर तेरो कुइयेको जिउलाई कुकुर, चिल, गिद्दलाई एक एक टुक्रा गरि खुवाउनु पर्ने खातिनी कुकुर्नी |
ipv_1550	बेबकुफ केटि तलाई अलिकति पनि ज्ञान छैन , सोमत नभएकी केटि भनेर यस्तालाई भन्छन |
ipv_1551	तलाई जन्माउने तेरो बाउ आमा पनि तँ जस्ता त थिएनन् होला ! त कहाँ बाट जन्मिस हो खातिनी |
ipv_1552	ओइ खातिनी तलाई १० जनाले रेप गरेर मार्न पर्नी |
ipv_1553	तेरो आमाको कालो पुती भन खातिनी |
ipv_1554	तँ  जस्तो खातिनीले छोड्नु नै बेस्ट होला मेरो जीवनमा जा मोर |
ipv_1555	चुप खातिनी मान्छे कुन मुडमा छ साली यो जोक गर्ने बेला हो ?
ipv_1556	तँ  बौलाइनी हो कि के हो सालि खातिनी |
ipv_1557	जाठी आफै रफ बोल्छे सुरुमा रफ बोल्न बाध्य नबना खातिनी हाम फालेर मर्न खातिनी |
ipv_1558	 तँ को होर अर्कालाई राउटिनी भन्न ओइ खातिनी तलाई मर्नु पर्दैन |
ipv_1559	 तँ अनुहार न दनुहार परेकीको सात जुनी सम्म आसु झारी रहोस |
ipv_1560	यस्को अनुहार हेर्दा नि जुत्तै जुताले हान्न मन लागेको छ रन्डीको बान |
ipv_1561	तँ भालु रन्डीको पुती फुट्ने गरि चिकेर छोड्नु पर्छ |
ipv_1562	 तँ रन्डीको बानको तुरी काटेर कुकुरलाई खुहाउनु पर्ने साला खाते |
ipv_1563	अहिले सम्म त बोलेको थिएन तर अब बोल्छु हेर्दै जा मुजी राडीको छोरा |
ipv_1564	साला भिकारी सक्कल हेर्दै थाहा हुन्छ मुजी राडीको छोरा भिकारी को हो तँ भन्ने |
ipv_1565	 तँ मुजी रन्डीको छोरी चुप लाएर बस, मन छ ब्लक गर छैन नगर तर ल्यांग नगर |
ipv_1566	 तँ बोकै होस साला अब खुरुक्क बिहे गर नत्रभने तेरो ईज्जत जान्छ |
ipv_1567	तँ  रन्डीको बान  यौन पिपासुलाइ कार्बाही हुनु पर्छ|
ipv_1568	दुनियाँलाई चिकायो अनि भन्नलाई कति सजिलो के रन्डी अझै  मैले टचर गर्री  रे छिछि लाज पचेकि |
ipv_1569	बुडाले दुख गरेर पठाको पैसाले नाठो किनेर मस्ति, भालु तलाई नाङगे झार बनार गाउ घुमाउनु परछ, पख !
ipv_1570	थुक्क नर पिचास नकचरी  तिमीलाई जिन्दगी भरि दुख्न परोस् कहिले सुख सान्ती नहोस्|
ipv_1571	 तँ साले कुकुर  पाताकीलाई त  सिस्नो पानी लगाएर जेल हाल्नु पर्छ।
ipv_1572	साले कुकुर्नी आफ्नो त इज्जत फालिस फालिस, आमा ,बाबा,आफन्तको इज्जत समेत सबै लुटिस है भालु ।
ipv_1573	थुक्क नरपिसात  तँ रन्डीले गर्दा हो मलाई सधै  दुख भको |
ipv_1574	कस्तो खालको आइमाई हो थुक्क तेरो बुद्धि |
ipv_1575	थुकक नारीको नाममा कलङक,लाज पनि नलाग्ने गतिछाडा, तिन पुस्तालाई पुगने गरी ईज्जत फालिस् हैन |
ipv_1576	 तँ जस्ता अलक्षिनि  आईमैलाइ त जिन्दगी भोरी जेलमा राख्दिनुपर्नी |
ipv_1577	छिछि नकटि आइमाइ म जस्तो  सोझो केटोलाई फसाहिस है |
ipv_1578	तलाई  भेटम न कुकुर्नी  र्झ्यमकि झ्यम घोचाले हानेर तेरो हातखुट्टा भाचेर छोड्छु |
ipv_1579	 तँ जस्ता  जाथिनिलाइ जीउँदै जलाउनु पर्छ |
ipv_1580	तँ  रन्डीलाई त हड्डि खुस्किने गरि दिनु पर्ने अनि चेत आउथ्यो कि तेरो |
ipv_1581	ए भालु के हो तेरो पारा रन्डी कति मस्किन्छेस ए कुकुर्नी live मा  |
ipv_1582	थुक्क पाखे केटि तँ  त घास नै रहिछेस |
ipv_1583	थुक्क तेरो जिन्दगी पातकी टपरे नौटंकी  पापिनी आइमाई थुक्क तँ त मरेकै राम्रो |
ipv_1584	हेर्दै जानु तलाई म गोलि हानेर मार्ने छु र गोलि कहा बाट आएको हो थाहा पाउने छैनस ।
ipv_1585	सधै भरिको लागि सुत्नु किनकि सारा संसार रमाउने छ।
ipv_1586	मुजी बदरनी, म तलाई लिन आउदै छु।
ipv_1587	तिमि मर्ने छौ र म यसमा धेरै खुसि छु।
ipv_1588	म तलाई मेरो नाङ्गो हातले मार्न चाहन्छु।
ipv_1589	तलाई म निसासाएर मार्ने छु।
ipv_1590	तेरो थोप्डा तेरो घिन लाग्दो आत्मा जस्तो बनाउने छु।
ipv_1591	म तलाई खोजेर, तलाई तेरो आत्मा काम्ने गरि यातना दिने छु।
ipv_1592	म तेरो शरीर जलाउने छु र कसैले भेटाउने छैनन् । रामरी सुट ऐले मुजी ।
ipv_1593	मलाइ आशा छ कि तपाइँ एस पृथ्वीमा आफ्नो अन्तिमक्षेणको आनन्द लिनु हुदै छ। तपाइले आफ्नो जीवनको लागि केहि गर्नु भएन।
ipv_1594	एदी तेरो सन्तानहरु छन् भने, तिनीहरु मर्ने छन्।
ipv_1595	म हेर्न चाहन्छु तिमि आगोमा जलेर मरेको।
ipv_1596	आशा गर्छु तेरो घाटी भाचिएर त मरोस र तलाई कोसैले याद गर्ने छैनन्।
