id	sentences
non_ipv_1625	म नि अब कुकर र कराई बोकेर मेचीमहाकाली अभियान सुरु गर्नु पर्ला जस्तो छ
non_ipv_1626	3 दिन अघि नेपालगन्ज रोड बुटवल देखेँ उखु को लोउरो सहित
non_ipv_1627	जानकारीमुलक सूचना!
non_ipv_1628	म घर मा तेसै बेरोजगार बसिराछु
non_ipv_1629	बिचार गर्दै छु कि घिसिरियेर मेची देखि माहाकाली यात्रा गरु
non_ipv_1630	काम नपाको कुन्नी के कुन्नी के को के कन्याई।।।
non_ipv_1631	म यस्तै फुर्सदमा भएको भए, हलो जुवा सँगै एक हल गोरु पनि साथमा लिएर नेफोल यात्रामा हिन्ने थिए
non_ipv_1632	अब कसैले पछाडिबाट त्यो हलो थाम अनि जोत्दै हिड्
non_ipv_1633	कट्टु मात्र लगायेर यात्रा गरेको देख्नु नपरोस!
non_ipv_1634	बरु दाइ आउनुस मेरो सत्ता हजुर मेरो कलेज जाने आउने गर्नु तेति नै हिंड्ने मन भए
non_ipv_1635	फेरि यिनको लागि पनि पुलिस खटाउन पर्ने भयो
non_ipv_1636	Paisake pachhi gets ho ki got ho bhai?
non_ipv_1637	मिहिनेत गरे हरेक चिज संबभ हुन्छ को राम्रो उदाहरड़।
non_ipv_1638	मस्त सुत्ने हो
non_ipv_1639	अखिल साँझ
non_ipv_1640	खुरुखुरु न सुतेर कोरोना सार्न कहाँ गइराख्या ।
non_ipv_1641	यो देखेर एक्दम भावुक बनायो मलाइ
non_ipv_1642	घिउ खाएर मोटाउने भए मेरो बाबा हजुर जमाना मा मोटाइसिन्थ्यो
non_ipv_1643	यदी कसैलाइ hnxm boyfriend चाहिएको छ भने मलाइ Add गर्नुहोला
non_ipv_1644	पोस्ट गर्ने ले महिना को कमाइ कति गर्दो रयिछ??
non_ipv_1645	मेरो पनि पहिला यस्तै थियो अहिले त दुइटा छोरा छ अरे सुनेको अरुबाट
non_ipv_1646	नेपाली ले फ्री मा पाए अलकत्र नि खान्छ भन्ते होरैछ अजै यो त सुन भन्दा महँगो चिज पर्यो।
non_ipv_1647	तेहा आगो लग्यो भनि था हुन्छ , एस्तो चोरि काम गर्नु हुन्न भनेर
non_ipv_1648	अब करोडपती हुने पालो, तनहु बन्दिपुर बासिको
non_ipv_1649	खेर जाने चिजको उपयोग
non_ipv_1650	महँगो पेट्रोल को सदुपयोग
non_ipv_1651	अब के गर्नु त तेल नथापेर आगो लगाउनु?
non_ipv_1652	थाहा पाउनुहोस
non_ipv_1653	नेपाली होनी चान्स पायोकी
non_ipv_1654	Shame on people who are steeling the crude product (तेल) लुटन सके लुट
non_ipv_1655	सानो लोभले गर्दा २,४ साल अघि पाकिस्तानको घटना जस्तो चै नहोस
non_ipv_1656	मौका मा चौका हैन यसलाई सदुपयोग भन्छन् ।।।
non_ipv_1657	nepali honi ta boro
non_ipv_1658	View Tower को फेद मा पुगेर हेरेको त उदाउदै गरेको घाम लाई रुख ले छेक्दिरा
non_ipv_1659	सन्झिनी पानी छम्किनी
non_ipv_1660	सत्यको जित हुनेछ।
non_ipv_1661	अनि पैले किन के जाति पार्टिमा गाको त दिदी
non_ipv_1662	संगत गुनाको फल
non_ipv_1663	केटि भनेको नक्कली नै हुनुपर्छ |
non_ipv_1664	यो facebookमा पनि नकली केटीको बिकबिकी रहिछ |
non_ipv_1665	यो twitterमा नकली केटीहरु कति होलान ?
non_ipv_1666	ओइ नकली दामी छ है |
non_ipv_1667	यो केटि नक्कली हो की ...?
non_ipv_1668	नकली केटीलाई त गोलि ठोक्नु भन्दा सिस्नु पानी नै उपयुक्त होला है |
non_ipv_1669	हुन त केटि रैछिन्  नकली हो की सकली हो चिन्न चाही गारो पर्यो |
non_ipv_1670	मलाई चै जसले जे सुकै भनोस कपाल छोडेको केटि नकली लाऊछ |
non_ipv_1671	केटि मात्र नकली हुनु पर्नेमा डाक्टर पो नकली निक्लेछन् |
non_ipv_1672	हाम्रो नेपाल सुन्दर शान्त नेपाल
non_ipv_1673	यो केटा गलत छ छोडीदीए हुन्छ कामछैन।
non_ipv_1674	समय बिग्रेको बेला सबै कमिकजोर देखिदो रहिछ
non_ipv_1675	कलौटे कडा रछ यस्ले जुन बेला जे पनि गर्न सक्छ अलग अलग हुनु होला।।
non_ipv_1676	पत्रकार कै अगाडी त हान्छ, अरू बेला के गर्ला
non_ipv_1677	अत्ति नभई आफ्नो सन्तान छोडेर कुनै पनि आमा टाढा जान सक्दिनन्।
non_ipv_1678	कलौटे दाइ नि खत्रा रैछ
non_ipv_1679	कलाैटे दाजुले देखाएको हर्कत गलत छ ।
non_ipv_1680	बिरेलाई जेलमा काेचनु पर्ने हुन्छ ।
non_ipv_1681	गल्ति यो चोर फाटहा बिरेकाे देखिनछ|
non_ipv_1682	आफ्नै दिदिसंग साैतामा जानेलाई ठिकै भयाे।
non_ipv_1683	बुडाबुडी नै 101 रहेछन्
non_ipv_1684	बिचरा दिदी लाई निकै तनब रैछ बच्चा लियर अलग बसेकै राम्रो हुन्छ
non_ipv_1685	माया गर्छु भनेर मात्र पनि हुदैन।पैसा भन्दा पनि माया दिनु पर्छ।
non_ipv_1686	खाते लाइ हान्न अलि कम भयो तो खाते लाइ अस्ति नै त नाटक पो गरेको रछ त
non_ipv_1687	सिधाकुरा साँचो कुरा.. नाठोले नराख्ने भएर मात्र फर्किन।
non_ipv_1688	यक अर्कलै दोस लगौनु भन्दा पनि बचा को भबिसेय सोचनु
non_ipv_1689	Divorce nai ramro ...
non_ipv_1690	अाइमाइ घरमा बालक छाडेरहिडेकि लझुटअारोप लगाकोपनि हनसक्छ
non_ipv_1691	भारत किन गाको रैछ
non_ipv_1692	त्यो खाते सङ नमिले हुन्छ मार्छ झन नमिल्नु
non_ipv_1693	तिमी पनि गतिलो छैन रैछ दाइ थुक्क
non_ipv_1694	कलौटे हरु सबै यस्तो हुने रहेछ
non_ipv_1695	कुरा सुन्दा यो आईमाइ ठिक छैन,कति सजिलो सङ्ग भन्न सकेको थुक्क मुला
non_ipv_1696	अलि दिन माेजमस्ति गरेर बस्याे याैन प्यास पूरा भयाे आयाे मज्जाले चिक्याे लानेले
non_ipv_1697	यो भालु मुजी
non_ipv_1698	जुन चोर उसैको ठुलो स्वर फटाह
non_ipv_1699	अझै ठूलाठूला बाेलि
non_ipv_1700	चार वटा बिबाह omg बुढा खत्रा रैछन
non_ipv_1701	कति साढे हाेर मान्छे पनि गधा
non_ipv_1702	यो लोग्ने मानिस बोको रैछ कान्छी श्रीमती चै माहान महिला रैछ
non_ipv_1703	खसी पर्नु पर्ने मुला लाई
non_ipv_1704	कस्तो कस्तो पातकीहरु हुन्छन् बा
non_ipv_1705	यौटा पुरुष गतिलो नहुदा कति धेरै मानिसलाइ दुख दिने रैछ
non_ipv_1706	साढे नै रछ गधा
non_ipv_1707	नपाल मै छ छुट लुटन सके लुट
non_ipv_1708	बिचरा बच्चाहरु
non_ipv_1709	भन्ने शब्द नै छैन के भनौ र ?
non_ipv_1710	"Don't judge the book by its cover"'
non_ipv_1711	सही सोच र सही कर्मले मानिस भाग्यमानी हुन्छ ।
non_ipv_1712	त पापिनि आफ्ना छोराछोरि को पापले कहिल्लेइ सुख हुदैँन त डुलुवै
non_ipv_1713	काहा जाउलि मछिलि मेरै ढडिया अब न जालमा न तालमा
non_ipv_1714	तर नियत चै अलिक खराब नै होकि जस्तो लाग्यो
non_ipv_1715	जीउ ज्यान नै खतरामा रहेछ पैसा को आरोप पनि रहेछ
non_ipv_1716	नक्कली रहिछ यो आइमाई |
non_ipv_1717	नकचरी आइमाई के हो पारा तेरो |
non_ipv_1718	के छ हो दुई मुखे आइमाई |
non_ipv_1719	कति नाटक यो केटीको |
non_ipv_1720	यो आइमाई चटक गर्दै छे |
non_ipv_1721	भयो मुजी आइमाई कुरा नगर |
non_ipv_1722	यो आइमाई नि नेपाली कांग्रेसको झोल हुनुपर्छ |
non_ipv_1723	घमण्डी आइमाई |
non_ipv_1724	एकपटक पोइला गैकी आइमाई र प्रचण्ड मलाई उस्तै लाग्छ |
non_ipv_1725	केटि जातै बैगुनी हो रे |
non_ipv_1726	एक नम्बर कै बोका हो आइमाई भनेसी पहिलै देखिको |
non_ipv_1727	यस्ता आइमाईलाई त कसम जिन्दगी ठोकाउदीन भन्ने गरि ठोक्न पर्छ |
non_ipv_1728	आजकलका आइमाई लाटा छैनन् |
non_ipv_1729	काम छैन तेरो कुकुर्नी |
non_ipv_1730	यो अाइमाई। लाई त ठागी मुध्दामा जेल हाल्नु पर्छा।
non_ipv_1731	पुरुषलाई अलिकति केही भयो भनि कानुन महिला ले चहि जे गर्दा हुने के हो
non_ipv_1732	यो सबै हावा कुरा मात्र हो।
non_ipv_1733	मैले मोबाइल किनेर ठिकै गरेछु ।
non_ipv_1734	मजाले टाइमपास हुन्छ ।
non_ipv_1735	कति घिन्लाग्दो आइमाई
non_ipv_1736	लाज पचेको आईमाई कति जनालाई फसाउछेस???छ्या छ्या
non_ipv_1737	Samaj bigar ne khookuri le kaatnu perx
non_ipv_1738	येस्ता भालुलाइ बिबाह गर्ने कस्तो नकचरो खाते कुकुर रहेछ
non_ipv_1739	फैसाला हुन बाकी छ तोलाइ बेहे किन गर्नु
non_ipv_1740	भालुनि र भालुनि लाने नामर्दालाई हदैसम्मको कारबाहि होस
non_ipv_1741	सबै कुरा गलत बाेलिकि छ हई
non_ipv_1742	भालुनि रैछ।
non_ipv_1743	केटा फिर्दै हिड्ने रैछ येस्तो केटि लाने कस्तो केटा रैछ।
non_ipv_1744	छ्या यस्तो आईमाई त पहिलो पटक देखियो
non_ipv_1745	थूक्क पागल आईमाई लाज छैन
non_ipv_1746	के खान उफ्रेको भात मासु र रक्सीमा भोट साटेर थुक्क |
non_ipv_1747	नेपालको शासन अनि लोकतान्त्रिक पद्धती |
non_ipv_1748	त चोर फटाहा पनि उस्तै होस् |
non_ipv_1749	नेता चोर 
non_ipv_1750	यो चोर चै कुन कमिशन कमिटीमा रहेछ, फटाहा |
non_ipv_1751	के कर नै गरे भनेउ होला त्यो फटाहा चोर डाका केटो बोकेर |
non_ipv_1752	साडे पठाइ देको छ त |
non_ipv_1753	ति सबैको सामाजिक बहिष्कार हुनुपर्छ |
non_ipv_1754	अहिले त कुरै नगरम !
non_ipv_1755	जो चोर फटाहा छ , उ सबैको हिरो छ |
non_ipv_1756	ओइ चोर फटाहा अर्काको घडी चोरेर खल्तीमा हाल्नी अनि अरुलाई चोर लगाउनि |
non_ipv_1757	तै कुकुर सरकारमा छस अनि कस्लाई प्रस्न गर्दै होर चोर फटाहा मुजी |
non_ipv_1758	राजनीतिक पार्टी चोर फताहहरु लाई छाडी दिउ|
non_ipv_1759	खोल्ने नै नया नया पार्टी हो धर्मशालले त चोर फटाहा गुन्डा पाल्न सक्नु पनि पर्यो नि त |
non_ipv_1760	नेपालमा चोर फटाहा ज्यान मार लुटेरा कैदी जीवन बिताएका हरु कै छ दिन् |
non_ipv_1761	चोर फटाहा हत्यारा सबै मिलाएर ७ -८ हजार छन् क्यार |
non_ipv_1762	चोर फटाहा साले खाते |
non_ipv_1763	सरकार आफैमा चोर हो |
non_ipv_1764	डाका फटाहा चोर भित्तो फोर हुन्छन |
non_ipv_1765	कमरेड !
non_ipv_1766	चोर डाका फटाहा टाउको कटुवा |
non_ipv_1767	भत्ता घिच्नी नाराबाजी गर्नी कस्ता चोर फटाहा नेताहरु हुन् |
non_ipv_1768	भाते, भतुवा, चोर फटाहा झापाली |
non_ipv_1769	आन्दोलनमा चोर फटाहा कै बिकबिकी |
non_ipv_1770	सकेकै रहेछ अब नेपाल् पनि
non_ipv_1771	धोतीको जुम्रो टुप्पीमा,
non_ipv_1772	भुईमान भाँडामा,
non_ipv_1773	कुरकुरे बैशमा छाला तार्न नपुगेकाहरु यस्तै हुन्छ !
non_ipv_1774	बैशले मातिएको चिलाएर पात्तिएकोहरुले दाज्युभाइ बाबा काका कोही चिन्दैनन !
non_ipv_1775	गीतै त्यस्तै गाउछ त केटीको के दोष
non_ipv_1776	छादा गित बनाउने मन्छे हरु चरित्र हिन हुन
non_ipv_1777	घरमा बाबू अामाको सहि संसकार र शिक्षा पाएका २१ अौ सताब्दीका कुलङगार कुलङगारनिहरु
non_ipv_1778	किन गाको त
non_ipv_1779	हैट, र न नै हुने कुरा कानी रहिछ हो |
non_ipv_1780	कुरा मज्जाले सुने र यो निर्णय मा पुगियो कि अब आउने चुनाव मा रा प्र पा लाई भोट्
non_ipv_1781	आज सम्म कै अति सामान्य कुराकानी
non_ipv_1782	सहि विश्लेषण।।
non_ipv_1783	बोलिमा परिपक्वता भयेन नि!!:
non_ipv_1784	जसरी भए पनि सत्तामा जाने नेता हो द्वन्द कालमा लुकेरबसेउ  अहिले जोसुकैसंग एकतागर देश र जनतालाई लुट र लुटाओ ।
non_ipv_1785	जिव्रो चपाएर आफ्नै स्वार्थ को कुरा गर्छ बजीया !
non_ipv_1786	काङ्ग्रेस जति कमजोर को छ र
non_ipv_1787	यसलाई पनि प्रहरीको छानबिन मा लैजानुपर्छ!
non_ipv_1788	मृतक खप्पिस खेलाडी रहेछ
non_ipv_1789	फ्याक id बनाएर चर्चामा आउनको लागी होकी साहित अलि बुझेर इन्टर भ्युउ लिदा हुन्छ है
non_ipv_1790	कर्म को फल पाए छ जस्तै छ
non_ipv_1791	यो केटिमा पनि केहि न केहि रहस्य छ है।
non_ipv_1792	अाफ्नाे बुडि हुदाहुदै अन्तत यस्तै हुन्छ हाेला
non_ipv_1793	यो महिला मा नि केही रहस्यमय छ है
non_ipv_1794	यो. पनि. बोई. फेरेन. रहिछ. जस्तो. लागे. छ
non_ipv_1795	यो केटि लाई छानबिन गरियोस
non_ipv_1796	दाल मे कुच काला हे।
non_ipv_1797	यो मान्छे लेडी हनटर रैछ
non_ipv_1798	पैसाकाे मुख कालाे हुन्छ।
non_ipv_1799	कस्तो मन भको माछे हो यत्ती सम्म गर्न सक्ने छि।
non_ipv_1800	मृत आत्माले शान्ती पाओस।
non_ipv_1801	दोसि लाई कडा भन्न्दा कडा नियम कनुन बमोजिम सजाय होस सरकार
non_ipv_1802	एस्ता पनि हुन थल्यो हाम्रो नेपालमा,सोच्नै नसकिने हैट ,बाच्नै गर्‍यो भयो अब ?
non_ipv_1803	मान्छे नै राक्षस भयो ?
non_ipv_1804	हैट!!! डर लाग्यो ।
non_ipv_1805	मान्छे राम्ररी नचिनी सम्बन्ध बनाउनु घातक हुन्छ ।
non_ipv_1806	हदै समको कैद तथा कानुनि सफाय हुनु जरुरि छ
non_ipv_1807	हत्यारा लाई ज्यानकाे बदला ज्यान लिने कानुन नबने सम्म नेपालमा यस्ता घटना दिनानु दिन घटिरहन्छ
non_ipv_1808	कानुन फितलो हुनुनै अपराध को वृद्धि हुनु हो, दु:खद घटना ,
non_ipv_1809	पुरा पहिले छान विन होश फेरि न राम्रो संग तेस्लाई कडा कार्वाही हुनु पर्यो
non_ipv_1810	माछा सानो परयो ती भयेर पुलिस ले समातन मा सफल भएको हो.
non_ipv_1811	सर्बसाधण लाई कारण के होला पत्ता लाउन नसके को भने र होला त।
non_ipv_1812	कुन ढुङ्गाले बनेको मन हो यो मान्छेको मन तेरो पनि यस्तै दिन देख्न पाईयोस।
non_ipv_1813	छिई कस्ती आईमाई रैईछ पापी 
non_ipv_1814	कुकर नी तलाई ताह तियान  मरो गल्ती  को परिणम के हुनछ भनिर
non_ipv_1815	मृतक मरे पछि जे भने पनि भयो कसलाई था हुन्छ र
non_ipv_1816	होइन केका लागि यति धेरै प्रहरी भेला गरेको हो ?
non_ipv_1817	फाँसी हुन पर्यो
non_ipv_1818	अब त्यो टोलमा टाउको खुट्टा नभएको भुतले तर्साउने भयो।
non_ipv_1819	कति सम्म चाहिँ नाटक गरेको रहेछ ए मान्छे कस्तो कस्तो हुईन्दो रहेछ हो
non_ipv_1820	फितालो कानुन र कारबाहीको नतिजा
non_ipv_1821	ज्यान मारालाई फाँसी होस
non_ipv_1822	म तपाईंकोमा जोडिए मेरोमा पनि जोडिनु होला
non_ipv_1823	घटना भित्रको घटना राम्रो छ हे
non_ipv_1824	खाली एहि जंगल मा आयो सुखा बदाम , अनी पापड़ खायो,
non_ipv_1825	गलत नै भय नि कमल को अभिनय लास्टै मन पर्यो न्याचुरल
non_ipv_1826	हैट , दामि लाग्यो ल बबालै बनाको हो
non_ipv_1827	पैला भन्दा झन थोरै ?? 
non_ipv_1828	बिचरा गोपीलाई धोका
non_ipv_1829	बच्चाहरु चाँहि फोटो कपी नै रहेछ ।
non_ipv_1830	दुख पाईस अब
non_ipv_1831	कस्तो नौटङकि अाईमाई रहिछ थुक्क कुकुरनि अपाङग लाई धोका दिनि
non_ipv_1832	एसको अनुहार हेर्दैचोर जस्तो छ
non_ipv_1833	भालु आइमाइ हो यो ७ बर्ष सम्म कता गएको थि
non_ipv_1834	भालुनी रहेछ यो पनि
non_ipv_1835	ई दुबै जना लाई जेल हाल्नु पर्छ धोके बाज हरु खाते हरु
non_ipv_1836	कुट्ने मान्छेलाई कागज ले छेक्छ र भन्य?
non_ipv_1837	हैट बोका र बाख्राहरू नेपाल त युरोप र अमेरीका भन्दापनी महा बिग्रोल भए गांठे ।
non_ipv_1838	रारिको बान खाते युटुबर एउटै भिडियो हेडलान तेरो लाडो राखेर भाइरल हु मार्चिक्ने सक्छेस 3 फुटेलाई लिएर आइज
non_ipv_1839	यस्तो खरब आइमाई लाई ठिक्क भयो , सडक मा भिग भाग्ने अबस्था आउँछ चाँडै ठिक्क भयो
non_ipv_1840	तिमी हरु जति तेसलाई राम्रो देखे पनि त्यो आईमाई खराब हो ।
non_ipv_1841	हेर कस्तो बुद्धि
non_ipv_1842	केताले श्रीमती हुदा हुदै अरकाे लयेर छाेदन मिलने केति मानछे चहि श्रिरिमान 1 गलतिनि माफ गर दैनन
non_ipv_1843	वाहा सर र मेड्म को कुरा सुन्दा केटी अन्याय मा परेको जस्तो लाग्यो बिचरा
non_ipv_1844	आइमाई ले आफ्नो घर छोडेर किन अर्को केटा सग हिँड्नु आइमाई को गल्ती हो बुडा बिदेश गयो भन्दैमा हिडिहालनु त
non_ipv_1845	यो के भयो किन कार्बाई गर्दैन नेपाल सरकारले
non_ipv_1846	के रे केटा ले एक मात्र सोन्छु पर्छ रे त्यो त बराबर सोन्च्नु पर्छ ।
non_ipv_1847	यो बिष्णु डाँका लाई कन्ट्याकमा ल्याउनु परो
non_ipv_1848	यो बिष्णु ताजपुरिया लाई पुरी सुरि निस्कने गरेर ताज दिनुनी अनि बोल्छ सत्य
non_ipv_1849	हाईलाइट को झगडा चै खैत हो साथी ?
non_ipv_1850	यो नानी हरु को पाप भयो । पाप लाग्छ ।
non_ipv_1851	मोहोनि लागाको हो रहेछ बिस्नुलाई छितै सामात्नु परियो
non_ipv_1852	खली केटी ले गल्ती गरेको हो नि त नभन है ।
non_ipv_1853	केति को छिमेकि नै हो केतिलाई उचालने हो र यसतो लफदा भाको हो
non_ipv_1854	क्या हासो लाग्दो कहानी सिनेमा बनाए बजार तात्ने खालको
non_ipv_1855	बिस्नु भन्निलाइ खोज्नै पर्छ
non_ipv_1856	ठिका पारेछ यस्ता आइमाइलाइ य यस्तै गर्नु पर्छ
non_ipv_1857	कति राम्रो कुरा गर्नु भयो सर मेड्म दुबई जाना धेरै धेरै धन्यवाद छ ।
non_ipv_1858	हेर हेर कलीयूग । कती कोलाहल । शान्ती भन्ने काही छैन बा !
non_ipv_1859	बिचारा त्यो केटी  सोझो छ है सहोग गर ।
non_ipv_1860	बुवा आमा को कुरा सहि हो।
non_ipv_1861	ठिकै भो भालुनी लाई,
non_ipv_1862	खातेलाइजेलहालनु परछ
non_ipv_1863	भालु हात्ती बाघको आतङ्क धेरै भो नेपालमा
non_ipv_1864	यो केटी बेसया आहो जेगर भनदा तेहीगरने खोरसानी दलेर राखनु केको दबाई
non_ipv_1865	जे हुन्छ झापा मै हुन्छ
non_ipv_1866	जै उस्को buda लाई पनि थाहा रैछ जानीजानी गरेको बिस्नुले बिगारेको हो
non_ipv_1867	आये पछी  केही मदत गरेर जा है ।
non_ipv_1868	sojo  kt  raxa
non_ipv_1869	रामरो काम गरेन
non_ipv_1870	लूटन नपाउदा आन्दोलन गर्ने देश नेपाल
non_ipv_1871	अब यो सब हटाएर बिजुलीबाट चल्ने सामान ल्याउनु पर्छ।
non_ipv_1872	lutan napayesi yestai ho garikhaau sarkar timi harukai xa din
non_ipv_1873	जहिले जे मन लाग्छ त्यो गर्दा हुन्छ नेपाल सरकारले छुट देकै छ।
non_ipv_1874	बिहानै थाहा भयो ग्यास पसलमा
non_ipv_1875	हैन हो कस्ले दियो यस्तो चेतावनी???
non_ipv_1876	मैले १५०० काे हाले
non_ipv_1877	रूख माया होला हौ।
non_ipv_1878	तिम्रो आक्रोश तिमी सङै राख तिमिलाई काम लाग्छ।
non_ipv_1879	यो आलु कुमारी हो जे पनि लिल्ने।
non_ipv_1880	भालु कुमारि राख्नु पर्नि
non_ipv_1881	काम न दाम की स्त्री !!
non_ipv_1882	कैफियत प्रतिबेदन माग्ने यो सामान्य प्रक्रिया हो
non_ipv_1883	कानुन सबैलाई बरावरी हुनु पर्छ। 
non_ipv_1884	थुन्ने भए सबैलाई थुन,हैन भने निर्दोषलाई नथुन।
non_ipv_1885	समानित उचा अधालात लै सम्न को साथा भान्छु उ निर्दोश छ
non_ipv_1886	अहिलेको होईन “अहिले सम्मकै सरकार”
non_ipv_1887	खुब क्षमता भएको मान्छेले बोल्यो फेरि
non_ipv_1888	तिम्रो पनि धेरै भएको देखेका छौँ।
non_ipv_1889	तिम्रो सरकार पनि हेर्या हो
non_ipv_1890	यी सबै चोरहरु लाई जागिर बाट निलम्बन गर्नु पर्छ ।
non_ipv_1891	बजारको एकाधिकार तोडिनु पर्छ्।माफियाहरुको खेल बन्द गरीनु पर्छ्।
non_ipv_1892	No problem.. कति दिन बन्द गर्छस् गर तैले त्यो एकदिन त बेच्नै पर्छ
non_ipv_1893	न हुने कुरा किन भुक्छ खुकुरीले छम्काउनु पर्छ
non_ipv_1894	गरे कसैले रोके को छैन अन्तरास्ट्र जगत मा तेल को मुल्य घटेका कारणले हो
non_ipv_1895	खुलेआम लुट्न पाम भनेर माग राख्दा पनि केही गर्न नसक्ने निरीह सरकार
non_ipv_1896	को तेरो बाउले भन्यो
non_ipv_1897	गर गर बाल भए न
non_ipv_1898	हुन्छ लिटर को पाँच सयमा पेट्रोल बेच्नु पर्छ अनि
non_ipv_1899	जे गर्छौ गर नटकै र नौटङकि गर एत्रा डर
non_ipv_1900	गजब
non_ipv_1901	हेरुम्न तिम्रो चट्पटे भन्दा सस्तो पर्ने प्रचारप्रसार लाई
non_ipv_1902	सरर होइन यार सुलुलुलु हों
non_ipv_1903	चुना सम्म हाेला
non_ipv_1904	लेखेको पढ्न पनि केही बुझे मारिदिनु एस्ता त छन पि एम के आस
non_ipv_1905	नेपालीलाई ईंग्लिश मा बोलेको हो
non_ipv_1906	बुडाले के बाेले बुझनै गाह्राे भयाे कुन भाषा हाे
non_ipv_1907	अघि अघि ज्ञानेन्द्र पाछी पछि कोमल पुच्छरमा लिङ्देन।
non_ipv_1908	राम्रो आति राम्रो अब एक ज्वान नबालिका को पालो
non_ipv_1909	कस्तो राम्रो न्यायदिश
non_ipv_1910	न्याय नपाए अाछम जानु
non_ipv_1911	आजीवन हाल ठोल 3 साल होइन यो भालु लाइ
non_ipv_1912	यो बेला चाहिने होइन जय नारी
non_ipv_1913	तेरो सवास्सनी दे अनी बोल मुजी
non_ipv_1914	यसलाई भन्छ आफ्नै बारी को सत्यानाश
non_ipv_1915	अनी आफै ३ बर्ष को लागि वनवास
non_ipv_1916	राम्रो समाचार बल्ल सुन्न पाइयो
non_ipv_1917	good गाईका को यहि हुनु पर्ने
non_ipv_1918	न्याय नपाए अछाम जानु अबदेखि गोरखा होइन होई चेतना भया
non_ipv_1919	राज्यलाई भार ।
non_ipv_1920	त्यसको सामान सुपर ग्लु लगाएर टाल्दे सरकार
non_ipv_1921	स्याब्बास । यी यस्तै नगरि नहुने भाे
non_ipv_1922	3 बर्ष मात्र हैन एस्तो लाई त 10 बर्ष जस्तो जेल लाउनु पर्ने हो
non_ipv_1923	यस्ती राडीलाइत आजीवन थुन्नु पर्ने हो।
non_ipv_1924	ठिकै भयो केटी हरू पनि गलत हुन्छन्
non_ipv_1925	खुच्चिङ परेछ।
non_ipv_1926	लु यताबाट राम्रै खबर अाएछ ।
non_ipv_1927	यो हो पहिला चाहिने, टावर होइन
non_ipv_1928	हैन सबैले काठमाडौं मेजरको दाबी गरिरहेका छन् त कतै ....
non_ipv_1929	पैसाले खुसी किन्न सकिन्न करोड दियनी
non_ipv_1930	दुईटा ज्यान को मूल्य हो रैछ 45 लाख।
non_ipv_1931	देशमा बिकासकाे वातावरण नै छैन
non_ipv_1932	बिडम्बना यही छ मेरो देशको
non_ipv_1933	मेरो छिमेंकि रहिछ
non_ipv_1934	यो शेरे कुकुर नी आफ्नै ताल मा छ
non_ipv_1935	अति गरे नि शासकले ।
non_ipv_1936	यसो गरम काठमाडौमा भएको सबै जनता मेयरमा उठ्दिम
non_ipv_1937	आफुलाई सारै अल्छी सोच्ने गर्थे,म भन्दा माहा अल्छिहरू रहेछन।।
non_ipv_1938	यो सब हुनुमा साबित्री सुवेदीको ठुलो हात छ।
non_ipv_1939	यसमा हाम्रो संयोग छैन।।
non_ipv_1940	गर्वपतन र हत्यामा केही भिन्नता देख्दिन म
non_ipv_1941	विचार त्यो निर्दोष ब्रुण्ड को के दोस्
non_ipv_1942	कलेज जान्छु भनेर होटेल गयेपछी येस्तो रेकर्ड नौलो होइन।
non_ipv_1943	अति गरे नि शासकले ।
non_ipv_1944	जय नारी जय पुरुष ।दुबै शक्तिशाली भएर मात्र सम्भव भएको यो।
non_ipv_1945	यो सब हुनुमा साबित्री सुवेदीको ठुलो हात छ
non_ipv_1946	Good night भन्न ढोका सम्मै पुग्नुपर्दैन है guys sms वा phone बाट नि भन्न सकिन्छ ।
non_ipv_1947	गर्वपतन गर्नु भन्दा रोकथाम का साधन प्रयोग गरेको राम्रो
non_ipv_1948	आधुनिक जमानाको कमाल
non_ipv_1949	एसो गरम मिन्स भाछैन भन्दिम ।।।। पनि गनेर हो र?
non_ipv_1950	राम राम के हुदैछ यहाँ
non_ipv_1951	आनी तेत्रो कोरोड करोडाैको सेफ्टी भ्याक्यूम के को लागी आयत गरको रौछ त
non_ipv_1952	हाम्रो सरकार नआएको भए यस्तो हुदैन थियो
non_ipv_1953	महिला अधिकारको उपज।
non_ipv_1954	४ लाख र ६ लाख १० लाख  म सोझा लाई के था यस्ता कुरा अझै सिङ्गल नै छु
non_ipv_1955	बिहे गर्दा भर्जिन खोज्ने डागा हरू हो आश नगर। चेलिबेटी बिगार्ने नै तिमीहरु हौ।
non_ipv_1956	her body her choice देसमा जनसंख्या घटनुको मुख्य कारण
non_ipv_1957	यो त नेपाल मा हुने को मात्र हो बिदेस मा हुने को नि
non_ipv_1958	देश जलिरहेछ।
non_ipv_1959	जनसंख्या वृद्धिदर घट्नुको प्रमुख कारण गर्भ पतन!
non_ipv_1960	के सरो घपाघाप गर्न सकेको होला नेपालीहरु
non_ipv_1961	यसरी अनाधिकृत भर्ना बन्द गरीयोस् सरकार।
non_ipv_1962	बिहे नगरेका कति रहेछन् भन्ने कुराको जानकारी पनि दिनुपर्ने हो।
non_ipv_1963	चुनाब लागेर हो । अर्को वर्ष बाट घट्छ।
non_ipv_1964	legally मान्छे मार्न पाइने कानुन
non_ipv_1965	देश बिगार्ने भनेकै ती २ लाख unwanted जन्मेर हो 
